pipeline_event_id,candidate_id,req_id,source_channel,stage_reached,stage_entry_timestamp,recruiter_id
c62ea703,CAND_100431,REQ_2047,Tesla Careers Site,Phone Screen,2025-04-10 00:00:00,REC_102
42471b0b,CAND_100432,REQ_2009,Tesla Careers Site,Applied,2025-04-21 00:00:00,REC_104
624635f3,CAND_100432,REQ_2009,Tesla Careers Site,Phone Screen,2025-04-26 00:00:00,REC_104
12b9f694,CAND_100432,REQ_2009,Tesla Careers Site,Technical Interview,2025-05-01 00:00:00,REC_104
4165ed1c,CAND_100433,REQ_2029,LinkedIn,Applied,2025-06-02 00:00:00,REC_102
23f07e72,CAND_100433,REQ_2029,LinkedIn,Phone Screen,2025-06-12 00:00:00,REC_102
4f8d077c,CAND_100433,REQ_2029,LinkedIn,Technical Interview,2025-06-22 00:00:00,REC_102
dcfc2697,CAND_100433,REQ_2029,LinkedIn,Offer Issued,2025-07-05 00:00:00,REC_102
df9e6829,CAND_100433,REQ_2029,LinkedIn,Hired,2025-07-17 00:00:00,REC_102
eab3aa91,CAND_100434,REQ_2027,LinkedIn,Applied,2025-06-03 00:00:00,REC_100
7e94a649,CAND_100434,REQ_2027,LinkedIn,Phone Screen,2025-06-15 00:00:00,REC_100
6243d69f,CAND_100435,REQ_2010,Tesla Careers Site,Applied,2025-03-21 00:00:00,REC_104
9bff2680,CAND_100435,REQ_2010,Tesla Careers Site,Phone Screen,2025-03-23 00:00:00,REC_104
aaf71280,CAND_100436,REQ_2024,Tesla Careers Site,Applied,2025-04-29 00:00:00,REC_101
506c60ec,CAND_100436,REQ_2024,Tesla Careers Site,Phone Screen,2025-05-12 00:00:00,REC_101
23361b85,CAND_100437,REQ_2026,Tesla Careers Site,Applied,2025-07-04 00:00:00,REC_101
66d95ff4,CAND_100438,REQ_2045,Tesla Careers Site,Applied,2025-02-02 00:00:00,REC_101
62f2a08b,CAND_100438,REQ_2045,Tesla Careers Site,Phone Screen,2025-02-08 00:00:00,REC_101
1ebc2c66,CAND_100439,REQ_2047,Tesla Careers Site,Applied,2025-04-05 00:00:00,REC_100
5216b193,CAND_100439,REQ_2047,Tesla Careers Site,Phone Screen,2025-04-11 00:00:00,REC_100
2fa67ca7,CAND_100439,REQ_2047,Tesla Careers Site,Technical Interview,2025-04-16 00:00:00,REC_100
6e1058e6,CAND_100439,REQ_2047,Tesla Careers Site,Offer Issued,2025-04-27 00:00:00,REC_100
2d7516e7,CAND_100439,REQ_2047,Tesla Careers Site,Hired,2025-05-12 00:00:00,REC_100
b9b2e022,CAND_100440,REQ_2011,Tesla Careers Site,Applied,2025-05-14 00:00:00,REC_103
ab815bdc,CAND_100440,REQ_2011,Tesla Careers Site,Phone Screen,2025-05-19 00:00:00,REC_103
e84102ce,CAND_100440,REQ_2011,Tesla Careers Site,Technical Interview,2025-06-02 00:00:00,REC_103
3bd1bce8,CAND_100441,REQ_2026,Tesla Careers Site,Applied,2025-06-25 00:00:00,REC_101
1f01d7e4,CAND_100442,REQ_2027,LinkedIn,Applied,2025-05-21 00:00:00,REC_100
f3234f98,CAND_100443,REQ_2017,,Applied,2025-02-27 00:00:00,REC_101
82467852,CAND_100444,REQ_2001,University Recruiting,Applied,2025-02-21 00:00:00,REC_102
dbc455b8,CAND_100445,REQ_2015,LinkedIn,Applied,2025-01-15 00:00:00,REC_101
49804fdd,CAND_100446,REQ_2014,LinkedIn,Applied,2025-06-28 00:00:00,REC_101
6e457ca7,CAND_100447,REQ_2043,Employee Referral,Applied,2025-05-27 00:00:00,REC_104
1493e27f,CAND_100448,REQ_2037,X (Twitter) Sourcing,Applied,2025-02-18 00:00:00,REC_104
469b021b,CAND_100448,REQ_2037,X (Twitter) Sourcing,Phone Screen,2025-02-21 00:00:00,REC_104
65443858,CAND_100449,REQ_2016,LinkedIn,Applied,2025-06-18 00:00:00,REC_104
055b7adf,CAND_100449,REQ_2016,LinkedIn,Phone Screen,2025-06-28 00:00:00,REC_104
77da6137,CAND_100449,REQ_2016,LinkedIn,Technical Interview,2025-07-07 00:00:00,REC_104
85b2adfd,CAND_100450,REQ_2040,Employee Referral,Applied,2025-02-08 00:00:00,REC_102
527d42aa,CAND_100451,REQ_2032,Employee Referral,Applied,2025-04-20 00:00:00,REC_100
15f5135a,CAND_100451,REQ_2032,Employee Referral,Phone Screen,2025-04-25 00:00:00,REC_100
572e5098,CAND_100451,REQ_2032,Employee Referral,Technical Interview,2025-05-05 00:00:00,REC_100
3da01002,CAND_100451,REQ_2032,Employee Referral,Offer Issued,2025-05-20 00:00:00,REC_100
54dc0cb1,CAND_100452,REQ_2009,Tesla Careers Site,Applied,2025-04-08 00:00:00,REC_103
ac284840,CAND_100453,REQ_2035,LinkedIn,Applied,2025-03-08 00:00:00,REC_100
a36cdfc9,CAND_100453,REQ_2035,LinkedIn,Phone Screen,2025-03-16 00:00:00,REC_100
0d797ab0,CAND_100454,REQ_2029,LinkedIn,Applied,2025-06-08 00:00:00,REC_103
bee20b6c,CAND_100454,REQ_2029,LinkedIn,Phone Screen,2025-06-11 00:00:00,REC_103
35724366,CAND_100455,REQ_2042,Tesla Careers Site,Applied,2025-03-08 00:00:00,REC_104
831a1cda,CAND_100455,REQ_2042,Tesla Careers Site,Phone Screen,2025-03-20 00:00:00,REC_104
5711468f,CAND_100455,REQ_2042,Tesla Careers Site,Technical Interview,2025-03-26 00:00:00,REC_104
0e11e5b1,CAND_100455,REQ_2042,Tesla Careers Site,Offer Issued,2025-04-06 00:00:00,REC_104
4a3f81e5,CAND_100456,REQ_2044,LinkedIn,Applied,2025-02-17 00:00:00,REC_103
79fa105d,CAND_100456,REQ_2044,LinkedIn,Phone Screen,2025-03-02 00:00:00,REC_103
5e5a43a9,CAND_100457,REQ_2034,LinkedIn,Applied,2025-03-19 00:00:00,REC_104
3cb0c7b8,CAND_100457,REQ_2034,LinkedIn,Phone Screen,2025-04-03 00:00:00,REC_104
00ef715a,CAND_100458,REQ_2014,Tesla Careers Site,Applied,2025-07-03 00:00:00,REC_102
f4e53a0a,CAND_100459,REQ_2027,Tesla Careers Site,Applied,2025-05-27 00:00:00,REC_104
9036c287,CAND_100459,REQ_2027,Tesla Careers Site,Phone Screen,2025-06-01 00:00:00,REC_104
379b7b1c,CAND_100459,REQ_2027,Tesla Careers Site,Technical Interview,2025-06-09 00:00:00,REC_104
d514ee66,CAND_100460,REQ_2011,X (Twitter) Sourcing,Applied,2025-05-11 00:00:00,REC_104
f2b6ac1c,CAND_100460,REQ_2011,X (Twitter) Sourcing,Phone Screen,2025-05-23 00:00:00,REC_104
abfcfbeb,CAND_100460,REQ_2011,X (Twitter) Sourcing,Technical Interview,2025-06-06 00:00:00,REC_104
ef8bf40f,CAND_100461,REQ_2042,Tesla Careers Site,Applied,2025-03-03 00:00:00,REC_100
2735705c,CAND_100461,REQ_2042,Tesla Careers Site,Phone Screen,2025-03-15 00:00:00,REC_100
f7e3c3ff,CAND_100462,REQ_2037,LinkedIn,Applied,2025-02-14 00:00:00,REC_100
0397644e,CAND_100463,REQ_2011,LinkedIn,Applied,2025-05-11 00:00:00,REC_104
42b2dfec,CAND_100463,REQ_2011,LinkedIn,Phone Screen,2025-05-24 00:00:00,REC_104
c5f81f20,CAND_100464,REQ_2048,Tesla Careers Site,Applied,2025-02-05 00:00:00,REC_104
71e1e3e1,CAND_100465,REQ_2006,LinkedIn,Applied,2025-04-10 00:00:00,REC_103
ff519fd6,CAND_100465,REQ_2006,LinkedIn,Phone Screen,2025-04-24 00:00:00,REC_103
4acc38dd,CAND_100465,REQ_2006,LinkedIn,Technical Interview,2025-04-30 00:00:00,REC_103
db11d1da,CAND_100465,REQ_2006,LinkedIn,Offer Issued,2025-05-09 00:00:00,REC_103
2b55440f,CAND_100466,REQ_2010,Tesla Careers Site,Applied,2025-03-31 00:00:00,REC_101
a384df2d,CAND_100466,REQ_2010,Tesla Careers Site,Phone Screen,2025-04-05 00:00:00,REC_101
a51cf16a,CAND_100466,REQ_2010,Tesla Careers Site,Technical Interview,2025-04-11 00:00:00,REC_101
c716a421,CAND_100466,REQ_2010,Tesla Careers Site,Offer Issued,2025-04-24 00:00:00,REC_101
e4d25cd4,CAND_100467,REQ_2027,University Recruiting,Applied,2025-06-05 00:00:00,REC_100
5cf59b54,CAND_100467,REQ_2027,University Recruiting,Phone Screen,2025-06-13 00:00:00,REC_100
f1bcb038,CAND_100468,REQ_2029,Tesla Careers Site,Applied,2025-06-16 00:00:00,REC_101
92da9842,CAND_100468,REQ_2029,Tesla Careers Site,Phone Screen,2025-06-30 00:00:00,REC_101
cd398c4a,CAND_100468,REQ_2029,Tesla Careers Site,Technical Interview,2025-07-04 00:00:00,REC_101
7e59acf4,CAND_100468,REQ_2029,Tesla Careers Site,Offer Issued,2025-07-11 00:00:00,REC_101
df42cb07,CAND_100469,REQ_2047,LinkedIn,Applied,2025-04-01 00:00:00,REC_104
6f57d75a,CAND_100469,REQ_2047,LinkedIn,Phone Screen,2025-04-11 00:00:00,REC_104
55d1cce5,CAND_100470,REQ_2048,LinkedIn,Applied,2025-01-29 00:00:00,REC_101
cf35117c,CAND_100470,REQ_2048,LinkedIn,Phone Screen,2025-02-07 00:00:00,REC_101
2223cf9d,CAND_100471,REQ_2018,LinkedIn,Applied,2025-05-28 00:00:00,REC_104
008eb17d,CAND_100471,REQ_2018,LinkedIn,Phone Screen,2025-05-30 00:00:00,REC_104
7077a2d7,CAND_100471,REQ_2018,LinkedIn,Technical Interview,2025-06-04 00:00:00,REC_104
c64d8b4c,CAND_100472,REQ_2012,Tesla Careers Site,Applied,2025-07-06 00:00:00,REC_101
719ef37f,CAND_100472,REQ_2012,Tesla Careers Site,Phone Screen,2025-07-13 00:00:00,REC_101
af95dec0,CAND_100473,REQ_2025,LinkedIn,Applied,2025-05-27 00:00:00,REC_103
75b0ded3,CAND_100474,REQ_2002,University Recruiting,Applied,2025-01-28 00:00:00,REC_102
33e85410,CAND_100474,REQ_2002,University Recruiting,Phone Screen,2025-02-12 00:00:00,REC_102
5bf97ba1,CAND_100475,REQ_2015,LinkedIn,Applied,2025-01-25 00:00:00,REC_102
e853c34f,CAND_100476,REQ_2028,Employee Referral,Applied,2025-02-11 00:00:00,REC_103
de362c95,CAND_100477,REQ_2012,Tesla Careers Site,Applied,2025-07-06 00:00:00,REC_101
e5adc0eb,CAND_100477,REQ_2012,Tesla Careers Site,Phone Screen,2025-07-14 00:00:00,REC_101
0dfe1d3a,CAND_100477,REQ_2012,Tesla Careers Site,Technical Interview,2025-07-28 00:00:00,REC_101
87296952,CAND_100478,REQ_2024,LinkedIn,Applied,2025-05-04 00:00:00,REC_100
3297fe6e,CAND_100478,REQ_2024,LinkedIn,Phone Screen,2025-05-06 00:00:00,REC_100
65a891d8,CAND_100479,REQ_2003,LinkedIn,Applied,2025-06-15 00:00:00,REC_101
885655e7,CAND_100480,REQ_2031,LinkedIn,Applied,2025-04-01 00:00:00,REC_101
027c1996,CAND_100480,REQ_2031,LinkedIn,Phone Screen,2025-04-13 00:00:00,REC_101
27ae72ce,CAND_100481,REQ_2005,University Recruiting,Applied,2025-07-21 00:00:00,REC_100
1f3720c2,CAND_100481,REQ_2005,University Recruiting,Phone Screen,2025-07-29 00:00:00,REC_100
65cfa685,CAND_100481,REQ_2005,University Recruiting,Technical Interview,2025-08-09 00:00:00,REC_100
f2b949a4,CAND_100481,REQ_2005,University Recruiting,Offer Issued,2025-08-13 00:00:00,REC_100
462ea3b3,CAND_100482,REQ_2008,Tesla Careers Site,Applied,2025-04-19 00:00:00,REC_101
6c1c7be8,CAND_100482,REQ_2008,Tesla Careers Site,Phone Screen,2025-04-30 00:00:00,REC_101
404c1057,CAND_100482,REQ_2008,Tesla Careers Site,Technical Interview,2025-05-11 00:00:00,REC_101
d5a27a65,CAND_100483,REQ_2028,LinkedIn,Applied,2025-02-14 00:00:00,REC_103
df2c9be6,CAND_100483,REQ_2028,LinkedIn,Phone Screen,2025-02-22 00:00:00,REC_103
35d0ff1a,CAND_100484,REQ_2027,University Recruiting,Applied,2025-06-05 00:00:00,REC_104
90f95479,CAND_100484,REQ_2027,University Recruiting,Phone Screen,2025-06-15 00:00:00,REC_104
f378bd8c,CAND_100485,REQ_2026,Tesla Careers Site,Applied,2025-07-07 00:00:00,REC_100
a6cac16a,CAND_100485,REQ_2026,Tesla Careers Site,Phone Screen,2025-07-19 00:00:00,REC_100
efa0b1de,CAND_100486,REQ_2012,Tesla Careers Site,Applied,2025-07-09 00:00:00,REC_104
6e0e61d6,CAND_100487,REQ_2011,Tesla Careers Site,Applied,2025-05-16 00:00:00,REC_103
6c3c751b,CAND_100488,REQ_2008,Tesla Careers Site,Applied,2025-04-27 00:00:00,REC_100
9b270b38,CAND_100489,REQ_2042,Tesla Careers Site,Applied,2025-03-02 00:00:00,REC_104
bb7f01be,CAND_100489,REQ_2042,Tesla Careers Site,Phone Screen,2025-03-10 00:00:00,REC_104
8edb466b,CAND_100490,REQ_2027,LinkedIn,Applied,2025-05-28 00:00:00,REC_101
e5ea5270,CAND_100490,REQ_2027,LinkedIn,Phone Screen,2025-06-08 00:00:00,REC_101
5159e238,CAND_100490,REQ_2027,LinkedIn,Technical Interview,2025-06-14 00:00:00,REC_101
86deed06,CAND_100490,REQ_2027,LinkedIn,Offer Issued,2025-06-26 00:00:00,REC_101
1034f4ae,CAND_100491,REQ_2003,LinkedIn,Applied,2025-06-21 00:00:00,REC_101
07ffc6d6,CAND_100492,REQ_2047,LinkedIn,Applied,2025-04-05 00:00:00,REC_102
5a90464f,CAND_100492,REQ_2047,LinkedIn,Phone Screen,2025-04-08 00:00:00,REC_102
f2f773d3,CAND_100492,REQ_2047,LinkedIn,Technical Interview,2025-04-21 00:00:00,REC_102
85eee3e0,CAND_100493,REQ_2033,LinkedIn,Applied,2025-03-17 00:00:00,REC_101
676fce77,CAND_100493,REQ_2033,LinkedIn,Phone Screen,2025-03-30 00:00:00,REC_101
15961453,CAND_100493,REQ_2033,LinkedIn,Technical Interview,2025-04-01 00:00:00,REC_101
10b909b1,CAND_100494,REQ_2018,LinkedIn,Applied,2025-05-29 00:00:00,REC_100
bc25aa0c,CAND_100494,REQ_2018,LinkedIn,Phone Screen,2025-06-04 00:00:00,REC_100
eee58cc0,CAND_100494,REQ_2018,LinkedIn,Technical Interview,2025-06-09 00:00:00,REC_100
c7f6ea6c,CAND_100494,REQ_2018,LinkedIn,Offer Issued,2025-06-16 00:00:00,REC_100
76e472c5,CAND_100495,REQ_2042,LinkedIn,Applied,2025-03-08 00:00:00,REC_100
9f75accd,CAND_100495,REQ_2042,LinkedIn,Phone Screen,2025-03-19 00:00:00,REC_100
86c47c20,CAND_100496,REQ_2041,LinkedIn,Applied,2025-03-05 00:00:00,REC_101
68997db6,CAND_100496,REQ_2041,LinkedIn,Phone Screen,2025-03-11 00:00:00,REC_101
e0a8efc8,CAND_100496,REQ_2041,LinkedIn,Technical Interview,2025-03-16 00:00:00,REC_101
e2f5c878,CAND_100496,REQ_2041,LinkedIn,Offer Issued,2025-03-18 00:00:00,REC_101
feb17e88,CAND_100497,REQ_2028,Tesla Careers Site,Applied,2025-02-13 00:00:00,REC_104
06408768,CAND_100497,REQ_2028,Tesla Careers Site,Phone Screen,2025-02-15 00:00:00,REC_104
c73708c3,CAND_100498,REQ_2029,X (Twitter) Sourcing,Applied,2025-06-06 00:00:00,REC_100
f221309d,CAND_100498,REQ_2029,X (Twitter) Sourcing,Phone Screen,2025-06-16 00:00:00,REC_100
33546d14,CAND_100499,REQ_2049,LinkedIn,Applied,2025-03-06 00:00:00,REC_100
8ce40105,CAND_100499,REQ_2049,LinkedIn,Phone Screen,2025-03-12 00:00:00,REC_100
40b265c0,CAND_100499,REQ_2049,LinkedIn,Technical Interview,2025-03-17 00:00:00,REC_100
37efcae3,CAND_100499,REQ_2049,LinkedIn,Offer Issued,2025-03-28 00:00:00,REC_100
77b97840,CAND_100500,REQ_2003,X (Twitter) Sourcing,Applied,2025-06-19 00:00:00,REC_103
87bf3235,CAND_100501,REQ_2034,LinkedIn,Applied,2025-03-24 00:00:00,REC_102
a9ad9119,CAND_100501,REQ_2034,LinkedIn,Phone Screen,2025-04-07 00:00:00,REC_102
1c8d28d1,CAND_100501,REQ_2034,LinkedIn,Technical Interview,2025-04-18 00:00:00,REC_102
83e98788,CAND_100501,REQ_2034,LinkedIn,Offer Issued,2025-04-24 00:00:00,REC_102
cdefa97a,CAND_100501,REQ_2034,LinkedIn,Hired,2025-05-07 00:00:00,REC_102
ee3183f4,CAND_100502,REQ_2014,Employee Referral,Applied,2025-06-28 00:00:00,REC_103
fba94c29,CAND_100502,REQ_2014,Employee Referral,Phone Screen,2025-07-09 00:00:00,REC_103
97a5c7af,CAND_100502,REQ_2014,Employee Referral,Technical Interview,2025-07-24 00:00:00,REC_103
61d29435,CAND_100502,REQ_2014,Employee Referral,Offer Issued,2025-07-26 00:00:00,REC_103
21007d27,CAND_100502,REQ_2014,Employee Referral,Hired,2025-08-04 00:00:00,REC_103
4b0efa0f,CAND_100503,REQ_2028,LinkedIn,Applied,2025-02-09 00:00:00,REC_100
9fad3d9a,CAND_100503,REQ_2028,LinkedIn,Phone Screen,2025-02-17 00:00:00,REC_100
2e8afe7f,CAND_100504,REQ_2044,X (Twitter) Sourcing,Applied,2025-03-01 00:00:00,REC_104
e3dd8456,CAND_100505,REQ_2032,Tesla Careers Site,Applied,2025-05-02 00:00:00,REC_102
47e1258c,CAND_100506,REQ_2044,LinkedIn,Applied,2025-02-21 00:00:00,REC_101
04372734,CAND_100506,REQ_2044,LinkedIn,Phone Screen,2025-03-08 00:00:00,REC_101
5ee7c57f,CAND_100506,REQ_2044,LinkedIn,Technical Interview,2025-03-13 00:00:00,REC_101
567f92ca,CAND_100506,REQ_2044,LinkedIn,Offer Issued,2025-03-28 00:00:00,REC_101
bf312481,CAND_100507,REQ_2017,Tesla Careers Site,Applied,2025-02-19 00:00:00,REC_101
a664f776,CAND_100507,REQ_2017,Tesla Careers Site,Phone Screen,2025-02-21 00:00:00,REC_101
164b01d6,CAND_100508,REQ_2028,Tesla Careers Site,Applied,2025-02-15 00:00:00,REC_104
cecc2eb1,CAND_100508,REQ_2028,Tesla Careers Site,Phone Screen,2025-03-02 00:00:00,REC_104
e0bf7108,CAND_100509,REQ_2006,LinkedIn,Applied,2025-04-06 00:00:00,REC_101
5524d188,CAND_100510,REQ_2010,LinkedIn,Applied,2025-04-08 00:00:00,REC_103
122ac5a2,CAND_100511,REQ_2018,LinkedIn,Applied,2025-05-30 00:00:00,REC_100
1748d0f2,CAND_100512,REQ_2042,LinkedIn,Applied,2025-03-08 00:00:00,REC_102
26692aca,CAND_100513,REQ_2003,LinkedIn,Applied,2025-06-19 00:00:00,REC_101
2971748e,CAND_100514,REQ_2001,LinkedIn,Applied,2025-02-17 00:00:00,REC_101
244f7034,CAND_100514,REQ_2001,LinkedIn,Phone Screen,2025-02-25 00:00:00,REC_101
f805e6f5,CAND_100514,REQ_2001,LinkedIn,Technical Interview,2025-03-12 00:00:00,REC_101
9207f08c,CAND_100515,REQ_2037,LinkedIn,Applied,2025-02-20 00:00:00,REC_101
91bdc4b9,CAND_100515,REQ_2037,LinkedIn,Phone Screen,2025-02-24 00:00:00,REC_101
ac85abab,CAND_100515,REQ_2037,LinkedIn,Technical Interview,2025-03-11 00:00:00,REC_101
530ce925,CAND_100516,REQ_2049,Tesla Careers Site,Applied,2025-02-17 00:00:00,REC_104
a00bd4a8,CAND_100517,REQ_2022,LinkedIn,Applied,2025-06-06 00:00:00,REC_101
5b58e02c,CAND_100517,REQ_2022,LinkedIn,Phone Screen,2025-06-13 00:00:00,REC_101
92a08384,CAND_100517,REQ_2022,LinkedIn,Technical Interview,2025-06-19 00:00:00,REC_101
6cc4e967,CAND_100518,REQ_2041,LinkedIn,Applied,2025-03-12 00:00:00,REC_104
b007b56c,CAND_100519,REQ_2039,Tesla Careers Site,Applied,2025-05-02 00:00:00,REC_104
95871f20,CAND_100520,REQ_2027,LinkedIn,Applied,2025-05-30 00:00:00,REC_104
68496fed,CAND_100521,REQ_2000,X (Twitter) Sourcing,Applied,2025-07-05 00:00:00,REC_101
96ddfc18,CAND_100521,REQ_2000,X (Twitter) Sourcing,Phone Screen,2025-07-08 00:00:00,REC_101
ad93f890,CAND_100522,REQ_2045,LinkedIn,Applied,2025-01-29 00:00:00,REC_102
6916dcb8,CAND_100522,REQ_2045,LinkedIn,Phone Screen,2025-02-04 00:00:00,REC_102
8eebbe3f,CAND_100522,REQ_2045,LinkedIn,Technical Interview,2025-02-13 00:00:00,REC_102
15e10586,CAND_100523,REQ_2048,Tesla Careers Site,Applied,2025-01-25 00:00:00,REC_102
a6b7f827,CAND_100524,REQ_2015,LinkedIn,Applied,2025-01-14 00:00:00,REC_101
fa77bd83,CAND_100525,REQ_2009,LinkedIn,Applied,2025-04-13 00:00:00,REC_103
90b9bd59,CAND_100525,REQ_2009,LinkedIn,Phone Screen,2025-04-19 00:00:00,REC_103
d81ccee9,CAND_100526,REQ_2046,Tesla Careers Site,Applied,2025-05-11 00:00:00,REC_100
84f865f8,CAND_100527,REQ_2046,Tesla Careers Site,Applied,2025-05-05 00:00:00,REC_101
b35e613c,CAND_100527,REQ_2046,Tesla Careers Site,Phone Screen,2025-05-20 00:00:00,REC_101
77f3252d,CAND_100528,REQ_2030,Employee Referral,Applied,2025-02-09 00:00:00,REC_104
1de0f948,CAND_100528,REQ_2030,Employee Referral,Phone Screen,2025-02-20 00:00:00,REC_104
9b07e8a5,CAND_100528,REQ_2030,Employee Referral,Technical Interview,2025-03-03 00:00:00,REC_104
49c8b3ea,CAND_100528,REQ_2030,Employee Referral,Offer Issued,2025-03-12 00:00:00,REC_104
7bd4c9bf,CAND_100528,REQ_2030,Employee Referral,Hired,2025-03-24 00:00:00,REC_104
688a2153,CAND_100529,REQ_2013,Tesla Careers Site,Applied,2025-06-05 00:00:00,REC_104
e079551e,CAND_100530,REQ_2029,LinkedIn,Applied,2025-06-10 00:00:00,REC_100
1395e8ac,CAND_100531,REQ_2030,University Recruiting,Applied,2025-02-17 00:00:00,REC_101
a05abad5,CAND_100531,REQ_2030,University Recruiting,Phone Screen,2025-02-26 00:00:00,REC_101
abd64b9c,CAND_100532,REQ_2022,LinkedIn,Applied,2025-05-27 00:00:00,REC_103
c7726bc0,CAND_100532,REQ_2022,LinkedIn,Phone Screen,2025-06-04 00:00:00,REC_103
72f8ceb4,CAND_100533,REQ_2047,LinkedIn,Applied,2025-04-05 00:00:00,REC_101
28ed79f4,CAND_100534,REQ_2016,LinkedIn,Applied,2025-06-06 00:00:00,REC_104
d01d2059,CAND_100534,REQ_2016,LinkedIn,Phone Screen,2025-06-14 00:00:00,REC_104
89bd94e7,CAND_100535,REQ_2046,LinkedIn,Applied,2025-05-16 00:00:00,REC_100
7a4aa62c,CAND_100535,REQ_2046,LinkedIn,Phone Screen,2025-05-25 00:00:00,REC_100
65e0c8c8,CAND_100536,REQ_2031,LinkedIn,Applied,2025-03-16 00:00:00,REC_100
d90ab652,CAND_100537,REQ_2025,LinkedIn,Applied,2025-05-20 00:00:00,REC_103
fc4dce1b,CAND_100538,REQ_2008,LinkedIn,Applied,2025-04-12 00:00:00,REC_103
b8c17a20,CAND_100539,REQ_2020,LinkedIn,Applied,2025-02-10 00:00:00,REC_103
6ab7ba61,CAND_100539,REQ_2020,LinkedIn,Phone Screen,2025-02-25 00:00:00,REC_103
0d65569c,CAND_100539,REQ_2020,LinkedIn,Technical Interview,2025-02-27 00:00:00,REC_103
10098421,CAND_100539,REQ_2020,LinkedIn,Offer Issued,2025-03-02 00:00:00,REC_103
4436e247,CAND_100540,REQ_2023,X (Twitter) Sourcing,Applied,2025-07-07 00:00:00,REC_101
1d20d57b,CAND_100540,REQ_2023,X (Twitter) Sourcing,Phone Screen,2025-07-20 00:00:00,REC_101
12f41696,CAND_100540,REQ_2023,X (Twitter) Sourcing,Technical Interview,2025-08-03 00:00:00,REC_101
10384837,CAND_100541,REQ_2003,LinkedIn,Applied,2025-06-22 00:00:00,REC_101
b184b7f9,CAND_100541,REQ_2003,LinkedIn,Phone Screen,2025-06-24 00:00:00,REC_101
c205757e,CAND_100541,REQ_2003,LinkedIn,Technical Interview,2025-07-07 00:00:00,REC_101
b99ca66b,CAND_100541,REQ_2003,LinkedIn,Offer Issued,2025-07-17 00:00:00,REC_101
34167d2e,CAND_100542,REQ_2007,Employee Referral,Applied,2025-04-10 00:00:00,REC_102
ee27f2d3,CAND_100542,REQ_2007,Employee Referral,Phone Screen,2025-04-13 00:00:00,REC_102
1618b369,CAND_100542,REQ_2007,Employee Referral,Technical Interview,2025-04-18 00:00:00,REC_102
627c07c4,CAND_100542,REQ_2007,Employee Referral,Offer Issued,2025-04-30 00:00:00,REC_102
b55cd88f,CAND_100543,REQ_2038,Employee Referral,Applied,2025-01-29 00:00:00,REC_100
8d1e5151,CAND_100544,REQ_2039,Tesla Careers Site,Applied,2025-04-30 00:00:00,REC_103
5b816ccb,CAND_100545,REQ_2005,Tesla Careers Site,Applied,2025-07-12 00:00:00,REC_100
35ec50b0,CAND_100545,REQ_2005,Tesla Careers Site,Phone Screen,2025-07-19 00:00:00,REC_100
aff44db8,CAND_100545,REQ_2005,Tesla Careers Site,Technical Interview,2025-07-29 00:00:00,REC_100
ddbc55e3,CAND_100546,REQ_2041,Tesla Careers Site,Applied,2025-03-08 00:00:00,REC_102
8bff62f5,CAND_100547,REQ_2046,LinkedIn,Applied,2025-05-13 00:00:00,REC_100
1063ca2e,CAND_100547,REQ_2046,LinkedIn,Phone Screen,2025-05-17 00:00:00,REC_100
20e3df92,CAND_100548,REQ_2030,Employee Referral,Applied,2025-02-15 00:00:00,REC_102
d1a1cab4,CAND_100548,REQ_2030,Employee Referral,Phone Screen,2025-02-25 00:00:00,REC_102
ccb2f9ff,CAND_100548,REQ_2030,Employee Referral,Technical Interview,2025-03-01 00:00:00,REC_102
974cf047,CAND_100548,REQ_2030,Employee Referral,Offer Issued,2025-03-10 00:00:00,REC_102
6f7ccb2b,CAND_100549,REQ_2046,LinkedIn,Applied,2025-05-08 00:00:00,REC_102
ea6e94ef,CAND_100550,REQ_2049,Tesla Careers Site,Applied,2025-02-20 00:00:00,REC_102
68993a54,CAND_100550,REQ_2049,Tesla Careers Site,Phone Screen,2025-02-25 00:00:00,REC_102
dd8e9eb3,CAND_100551,REQ_2008,Employee Referral,Applied,2025-04-15 00:00:00,REC_103
eece5b74,CAND_100552,REQ_2030,LinkedIn,Applied,2025-02-14 00:00:00,REC_100
530266b3,CAND_100552,REQ_2030,LinkedIn,Phone Screen,2025-02-19 00:00:00,REC_100
adb40723,CAND_100552,REQ_2030,LinkedIn,Technical Interview,2025-02-22 00:00:00,REC_100
96e3422a,CAND_100552,REQ_2030,LinkedIn,Offer Issued,2025-02-24 00:00:00,REC_100
da06dab2,CAND_100553,REQ_2028,Tesla Careers Site,Applied,2025-02-19 00:00:00,REC_103
70f0ca54,CAND_100554,REQ_2045,Tesla Careers Site,Applied,2025-02-02 00:00:00,REC_100
0f2f9c34,CAND_100554,REQ_2045,Tesla Careers Site,Phone Screen,2025-02-16 00:00:00,REC_100
57517335,CAND_100554,REQ_2045,Tesla Careers Site,Technical Interview,2025-02-28 00:00:00,REC_100
c8a3a032,CAND_100554,REQ_2045,Tesla Careers Site,Offer Issued,2025-03-02 00:00:00,REC_100
b599ffac,CAND_100555,REQ_2023,LinkedIn,Applied,2025-06-27 00:00:00,REC_103
89a8461e,CAND_100555,REQ_2023,LinkedIn,Phone Screen,2025-07-10 00:00:00,REC_103
3ed8cb7b,CAND_100555,REQ_2023,LinkedIn,Technical Interview,2025-07-13 00:00:00,REC_103
